author,stars,comment
"fasyaa14a17a24",5,"Packaging:nice Usage Experience:long lasting Beauty Effect:full coverage  My make up become easy and fast, just apply moisturiser & sunscreen then light dab of the foundation and done.. if you wanna go to dinner or so just apply loose powder and u good to go.."
"r*****2",5,"Beauty Profile:suit well my matured skin tone Beauty Effect:cover elok X bercapuk walau berpeluh mcm hujan Packaging:flexible even without main casing  Terbaik paling sesuai dgn jenis Dan tone kulit, berkali2 dh repeat"
"6wp9zu6n10",5,"Usage Experience:good Packaging:good User Tips:Fast arrival. All items are of good quality without any color difference. Highly recommended to buy."
"rovica85",5,"Usage Experience:Suitable for beginner Packaging:Denim, neat stitch. Very exclusive Beauty Profile:Suitable for oily skin. Matte finish  Bought the denim design for collection. Colour matches skin tone. Didn't oxidize. Full coverage, just dab a little & easy to blend."
"k*****s",5,"Texture:lightweight and comfortable Coverage:good coverage  convenient to bring outside"
"s*****7",5,"User Tips:good Usage Experience:easy to apply Beauty Profile:suitable for combination skin  These are my 5th and 6th cushion. Have been repurchasing them all year."
"e*****l",5,"Usage Experience:oil control dan tahan lama User Tips:utk elak bercapuk, dap2 kat muka dan jgn terlalu byk pakai cream muka Packaging:design memang cantik  Memang pakai utk pergi kerja. Tapi sebab design ni baru dan cantik, terus grab. Harga murah dan delivery laju."
"r*****7",5,"Beauty Effect:matte Beauty Profile:combination Packaging:nice  Fast delivery. The Quality superb. I love it so much"
"p*****t",5,"Thank you seller. Fast delivery. Item received in good condition 👍 very nice x melekit"
"k*****1",5,"Usage Experience:tahan lama mmg cantik Beauty Profile:oily and acne skin Packaging:mewah, cantik, fav color  Repeat refill. Coverage padu, senang dan pantas utk bersiap bila pakai cushion ni. Cuma skin jadi clogged la mungkin sebab tak cukup bersih time remove sebab dia pekat and tahan lama kat kulit. Saya pakai maaez caramel for reference"
"mohdyusofrahmat",5,"Benefits:ling lasting and full coverage Beauty Profile:suitable for medium to dark skin tone User Tips:use when the skin has been cleaned and moisturised  Buying this for a friend based on reviews and recommendations by other users. Reasonably priced and highly recommended. Fast delivery by seller"
"nur.sabrinaz",5,"Benefits:long lasting Usage Experience:not cakey & lightweight Beauty Profile:fair, normal skin type  can cover dark spot/ red spot for medium coverage. this cushion also very lightweight and suitable for daily wear."
".sitizulaiha",5,"Packaging:memang cntek, dibungkus dengn elok Beauty Effect:tk cuba lgi  Alhamdulillah brg elok"
"fruits_.",5,"Beauty Effect:full coverage, Packaging:packing good Beauty Profile:so beauty  Nasib kena dengan warna kulit kalau tak jadi opera cina"
"farlianasukma",5,"Tq sellee.. Brg sampai dgn keadaan selamat... Di term dlm keadaan baik... Dri semua seller d sni pling murah"
"ayu_nasir92",5,"Packaging:Packaging: packaging dalam kotak wlpn refill tp dah buang kotak xsempat amik gambar Beauty Effect:dah banyak kali repeat beli suka texture dia"
"rose7079",5,"Beauty Effect:okey User Tips:okey Benefits:okey  Bekas cantik sangat. Penghantaran dan respon dari seller sangat pantas . Dapat harga  murah dalam live"
"kylim18812345678",5,"User Tips:B4 use it, use glow cushion first Beauty Profile:Really can cover my face tone Benefits:Received in good condition and packaging safely arrived. Lasting too. Thanks seller and Shopee for this good price. 😍👍🙏"
"rina1675",5,"Usage Experience:Full coverage Packaging:Nice  Buy more to save more. Good quality of product and good value for money. Trusted seller and fast delivery service too."
"heroinqu",5,"Matte texture & full coverage. Best & would repeat."
"gariyn",5,"Usage Experience:Easy to apply and blend Benefits:can last up to 5 hours and not oily Beauty Profile:cover all dark spots, medium coverage  Very quick process and postage by the seller. If you wear this and stay in air-conditioned room, the foundation will not oxidise much. But if you go out under the sun, it will get oily and oxidise. It’s good for my oily skin and affordable price too"
"n*****a",5,"Benefits:oil control ok, matte finishing Beauty Profile:can conceal leh high coverage Packaging:cute packaging  high coverage but a bit too warm, hopefully there’s a shade in between this and the darker one"
"hjk5692",5,"• Item received in good condition • Good packaging • Excellent service (Correct item delivered) • Very fast shipping from seller • Will definitely buy again"
"zulaisya9182",5,"Bedak dah sampai....beli masa live dapat harga murah, nanti boleh oder lagi,tq seller"
"p*****y",5,"The ordering process was smooth and I appreciated the option to pay through various methods. I also found the tracking feature very helpful as I could easily follow the progress of my orders. The delivery was quick and all the items arrived in excellent condition.  The customer service team was also very responsive and helped me with all my queries in a timely manner. Overall, I have had a fantastic experience with Shopee and will definitely continue to use it for all my online shopping needs. I highly recommend Shopee to anyone looking for a reliable and convenient online shopping platform."
"w*****8",5,"Beauty Profile:skin User Tips:good Packaging:good  It is very hydrating and can be used on sensitive skin. I have used many bottles and will continue to repurchase. It is very useful."
"izzati.mohamad97",5,"Barang sampai dgn baik. Dah 3 Kali beli mmg best pakai. Thank you seller"
"d*****d",5,"Beauty Effect:matte Benefits:oil control Beauty Profile:oily skin  Produk ini sangat berbaloi untuk mereka yang mencari cushion yang ringan, hasil matte yang kemas, dengan coverage yang kuat. Jika kamu jenis kulit kombinasi/oily dan tinggal di tempat panas, ini antara pilihan terbaik setakat ini."
"n*****0",5,"Usage Experience:good Beauty Effect:matte and full coverage Packaging:good  foundation palinh best yg saya prnh pakai.. transfer proof and waterproof pakai dari pagi sampai malam pun elok je makeup.. even keluar pergi tempat panas and berpeluh teruk tk pernah bercapuk atau cair makeup saya.."
"l*****n",5,"Beauty Profile:get covered mark Usage Experience:repeat purchase Beauty Effect:radiant but lasting"
"l*****a",5,"Coverage:full coverage Texture:soft smooth and easy to blend with skin"
"m*****i",5,"Usage Experience:sangat nice Packaging:bagus tak ada damage Beauty Effect:matte  Best beli time promo. Murah dari kedaii."
"lindanuar90",5,"Packaging:Volume Beauty Effect:Matte Benefits:Long lasting  Tq seller brg sy dh smpai mmg suka Sgt guna skintific ni Mekap pon cun  xperlu lgi guna fd pkai cushion je Hrga murah bli time sale ❤️"
"d*****5",5,"Absolutely loving this, i have used multiple foundation from high end, will only be using this moving forward. Absolutely beautiful matte coverage. Suitable for my normal to oily skin"
"anoushin.mart",5,"Nice packaging, Good service as always. Highly recommended product and seller in shopee. Will repeat the purchase soon.Thank U seller and delivery service provider."
"d*****6",5,"item sampai dalam keadaan baik , mantap . dah berapa kali repeat . skintific terbaikk . bagus untuk kulit . memang sesuai dengan kulit saya"
"n*****z",5,"Beauty Effect:Matte Beauty Profile:oily skin type Usage Experience:Cover from dullness skin  Delivery safe  Recommended  Satisfied  Cheaper price when buy in live stream sale Wrapped  Trusted brand  High quality product  Thanks"
"t*****i",5,"Beauty Effect:matte Beauty Profile:good Usage Experience:good  Fast delivery, will repeat again soon, perfect coverage , good product quality"
"m*****f",5,"Usage Experience:1 month Beauty Effect:good Beauty Profile:easy to remove  Pakai hampir sebulan. Letak sikit ja. Cuma dia cepat habis. Tapi pakai auto lawa🌹🤣"
"r*****l",5,"User Tips:i just use mate cushion for the skintific Usage Experience:every i use Packaging:good  Received the item with good delivery.🚚 all good, packaging wrapping. The refill powder was good . 3 time repeat order for this. But this time i get good price compare previously i buy."
"a*****1",5,"my fav cushion foundation really sweat proof. the shade match me very well and its matte love it so much 🌸"
"alia.fazira",5,"Beauty Effect:matte , coverage full Benefits:long lasting effect cantik  best elok suka"
"m*****f",5,"Beauty Effect:good Beauty Profile:good Packaging:good  Pakai sikit ja tapi dah cover semua. Saya beli kod yang lebih cerah sebelum ni beige agak gelap untuk saya"
"maycsm6060",5,"Texture:lightweight and comfortable to wear all day. Coverage:it can provide full coverage and cover imperfections"
"m*****e",5,"Beauty Profile:suit for all age Usage Experience:full coverage and durable long hours Benefits:for all skin types  Fast to ship out and receive in good condition. Well packed. Normal expired."
"syima890110",5,"Packaging:baik Benefits:baik Usage Experience:pernah guna adk punye...mmg best xrse berminyak pon n ringan kt kulit"
"n*****8",5,"Good product quality .. Good value for money .. Fast delivery .. Excellent service by seller .."
"c*****6",5,"Usage Experience:Usage Period Benefits:Waterproof Packaging:Well Packaging  Fast Delivery, good product of quality"
"c*****c",5,"Beauty Effect:Matte  Good coverage and it’s super cute. Suitable to carry in the handbag to touch up whenever needed."
"j*****m",5,"Packaging:good  Fast delivery, Good quality, good packaging, recommend to buy. I first time try skintific hopefully is good"
"k*****8",5,"Fast delivery and product no damage at all. Like this blue version cushion"
"fiq_98",5,"Beauty Profile:Good User Tips:Good Benefits:Good  Item received in excellent condition. Delivery was super fast and the packaging was secure. Everything arrived just as described, with no damage at all. Really happy with the overall service and quality.  I bought this based on all the positive reviews, and it definitely lived up to the hype. Everything works perfectly and I couldn’t be more satisfied. Would definitely purchase again in the future. Thank you!"
"s*****9",5,"🚚 Fast delivery 📦 Good packaging  💯Good product quality 💰Value for money 👍 Excellent service by seller  Thank you❤️"
"amaaxxxx",5,"Packaging:goodddd  half pakai half tak pakaii remember u girlss to all my skintific loverr jangan lupa beli dekat liveee so much more cheaperr 🥹🥹"
"y*****e",5,"Texture:easy to blend Coverage:high coverage"
"c*****1",5,"Usage Experience:easy to use. Beauty Effect:good. cover all face Benefits:good last lasting  Suka guna brand ni..soft Dan cantik."
"s*****u",5,"Usage Experience:easy to blend  blend / match my skin shade perfectly . thanks , the puff are so soft btw i feel like eating it lol"
"s*****7",5,"Seller really helpful and easy to deal with. Fast delivery i received my parcel on time. Thank you so much"
"sitihidayubidin",5,"Beauty Effect:Ok Beauty Profile:Ok Packaging:Ok  Penghantaran barang cpt.. Harga murah.. Brg bagus.. Berbaloi beli.. Terima kasih.."
"zainab121978",5,"Beauty Effect:matte Beauty Profile:beauty Benefits:lasting glowing  🍄Penghantaran yg cepat 🍄Barang diterima dlm keadaan yg baik 🍄Pembungkusan yg bagus 🍄Pertama kali mencuba produk ini 🍄Mmg cantik dipakai 🍄Berbaloi beli dgn harga yg murah 🍄Tq seller"
"d*****a",5,"barang sampai dalam keadaan baik… sampai pun cepat… coverage sangat okay"
"r*****2",5,"Packaging:BAGUS Usage Experience:GOOD Beauty Profile:SESUAI  Terbaik"
"azmarizawati",5,"Benefits:Oil Control Effect and Lasting Usage Experience:Ease of Application and Lasting User Tips:Just gently dap dap dap into you face skin  Yeayyyy.. received safely my Matte Cushion ❤️…This was my 3rd purchased. I love used this Matte Cushion into my face because it nicely blend with my skin, long lasting and oil control too.. Thank you Skintific 🌹🌹🌹"
"s*****7",5,"Item received in good condition It suits me well Tq"
"e*****a",5,"penghantaran pantas...sesuai dengan kulit wajah..beli masa sale dpt harga murah"
"wani1984",5,"Benefits:long lasting User Tips:perlu pakai dengan concealer supaya tahan lebih lama Beauty Profile:sesuai untuk tone skin saya yang sawo matang"
"w*****n",5,"Always beli produk kat seller ni.. Harga affordable tambah lagi bila dapat voucher and less price masa live hehe. Barang sampai dalam keadaan baik i really love dia punya cleanser. Fast delivery. Setiap 2 bulan sekali mesti repeat dari seller ni je. Thank you"
"k*****n",5,"Benefits:long lasting, oil-control Beauty Effect:matte Packaging:secure  LURVEEEE DAPAT MURAH GILAAAA RM17 JEEEE ARRHHHJHHHHH TOLONG BELI YE SEMUA ORANG YANG OILY SKIN WARNA KUNING LANGSAT CERAH NGAM AMIK IVORY"
"k*****n",5,"SKINTIFIC cushion is amazing! Velvet matte finish, full coverage, controls oil well, and lasts long. Skin looks smooth and flawless!"
"zillaryyan",5,"Usage Experience:easy to blend Packaging:good  Sblum ni beli code 04 tapi a bit darker for my skin but sy tetap pakai sbb love sgt with this foundation. So this time sy ambil code 03 refill."
"maisarahbatrisyiahbintimazlan",5,"User Tips:dap just a little bit for smooth base Packaging:secure Beauty Effect:super pigmented and coverage  using it repeatedly cause it's easy and fast to wear!"
"j*****1",5,"Texture:lightweight & comfortable to us Coverage:good coverage for daily usage  Suitable for my skin..tq,seller"
