product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,h*****9,5,positive,"{'Packaging': 'good', 'Benefits': 'nice coverage', 'Usage Experience': 'one for around one month if u use daily'}",Good product quality but fast to finish if I use daily.,good product quality but fast to finish if i use daily,good quality fast finish daily,"['good', 'quality', 'fast', 'finish', 'daily']"
cushion,leeyeesen,5,positive,"{'Need apply generally Usage Experience': 'good', 'Packaging': 'good'}",Received in good condition. Quality good. will come back when needed,received in good condition quality good will come back when needed,good condition quality good come back needed,"['good', 'condition', 'quality', 'good', 'come', 'back', 'needed']"
cushion,h*****9,5,positive,"{'Benefits': 'waterproof , suit nicely for oily skin,', 'Packaging': 'packaging nice'}",Fisrt time purchase but I’ve tried use it. It’s a very nice cushion for those who are oily skin. The packaging is quite good tho. Will purchase again once I habis this one!,fisrt time purchase but i ve tried use it it s a very nice cushion for those who are oily skin the packaging is quite good tho will purchase again once i habis this one,fisrt tried nice cushion oily skin quite good tho habis,"['fisrt', 'tried', 'nice', 'cushion', 'oily', 'skin', 'quite', 'good', 'tho', 'habis']"
cushion,d*****s,5,positive,{},"Received my parcel in good condition. The shipment and delivery were fast. Love this product since it's able to cover my acne scars fully. Thank you, trusted Seller.",received my parcel in good condition the shipment and delivery were fast love this product since it s able to cover my acne scars fully thank you trusted seller,good condition shipment fast love since able cover acne scar fully trusted,"['good', 'condition', 'shipment', 'fast', 'love', 'since', 'able', 'cover', 'acne', 'scar', 'fully', 'trusted']"
cushion,x*****i,5,positive,{},"The shopping is good, the store is very patient in guiding how to install, the logistics is great and the service attitude is very good, I will continue to patronize next time. Give a five-star praise! Good comments! The delivery speed is very fast, and the customer service replies to messages quickly and has a good attitude! The most important thing is that the product quality is very good. It is a good merchant and worth buying! Good comments! The merchant delivers very quickly and will reply to any questions in time. It is a very satisfactory shopping experience",the shopping is good the store is very patient in guiding how to install the logistics is great and the service attitude is very good i will continue to patronize next time give a five star praise good comments the delivery speed is very fast and the customer service replies to messages quickly and has a good attitude the most important thing is that the product quality is very good it is a good merchant and worth buying good comments the merchant delivers very quickly and will reply to any questions in time it is a very satisfactory shopping experience,shopping good store patient guiding install logistics great service attitude good continue patronize next give five star praise good comment speed fast customer service reply message quickly good attitude important thing quality good good merchant worth buying good comment merchant delivers quickly reply question satisfactory shopping experience,"['shopping', 'good', 'store', 'patient', 'guiding', 'install', 'logistics', 'great', 'service', 'attitude', 'good', 'continue', 'patronize', 'next', 'give', 'five', 'star', 'praise', 'good', 'comment', 'speed', 'fast', 'customer', 'service', 'reply', 'message', 'quickly', 'good', 'attitude', 'important', 'thing', 'quality', 'good', 'good', 'merchant', 'worth', 'buying', 'good', 'comment', 'merchant', 'delivers', 'quickly', 'reply', 'question', 'satisfactory', 'shopping', 'experience']"
cushion,a*****o,5,positive,{},Cheaper during sale Good coverage Took some time to be delivered,cheaper during sale good coverage took some time to be delivered,cheaper sale good coverage took delivered,"['cheaper', 'sale', 'good', 'coverage', 'took', 'delivered']"
cushion,mnchai,5,positive,{},Parcel received in good conditions. Fast delivery and cheaper price. Thanks seller,parcel received in good conditions and cheaper price thanks seller,good condition cheaper thanks,"['good', 'condition', 'cheaper', 'thanks']"
cushion,nurfatihah2004,5,positive,"{'Usage Experience': 'good', 'Benefits': 'good', 'Beauty Effect': 'good'}",Artived with good conditopn ni dah kali keyiga repeat… lurve ❤️,artived with good conditopn ni dah kali keyiga repeat lurve,artived good conditopn dah kali keyiga repeat lurve,"['artived', 'good', 'conditopn', 'dah', 'kali', 'keyiga', 'repeat', 'lurve']"
cushion,c*****m,5,positive,"{'Benefits': 'easy to use', 'Packaging': 'good', 'Beauty Profile': 'suitable for all skin type'}",Have been using this for a year now. Just repeat purchase the refill. Very convenient to use. Best is no oxidisation,have been using this for a year now just repeat purchase the refill very convenient to use best is no oxidisation,year repeat refill convenient best oxidisation,"['year', 'repeat', 'refill', 'convenient', 'best', 'oxidisation']"
cushion,l*****6,5,positive,"{'Usage Experience': 'nice and good quality and packaging', 'Benefits': 'suitable for oily skin and very stay'}",and good quality and packaging Benefits:suitable for oily skin and very stay,and good quality and packaging benefits suitable for oily skin and very stay,good quality benefit suitable oily skin stay,"['good', 'quality', 'benefit', 'suitable', 'oily', 'skin', 'stay']"
cushion,e*****a,5,positive,{},Thanks hantar dengan cepat..Stock dah habis so lepas ni boleh restock dgn this seller..Tqvm,thanks hantar dengan cepat stock dah habis so lepas ni boleh restock dgn this seller tqvm,thanks hantar dengan cepat stock dah habis lepas boleh restock dgn tqvm,"['thanks', 'hantar', 'dengan', 'cepat', 'stock', 'dah', 'habis', 'lepas', 'boleh', 'restock', 'dgn', 'tqvm']"
cushion,y*****t,5,positive,{},"Buying the refill as the product is really great in coverage, long lasting and provide a great matte finish while having it on. Works really well as a base/foundation. Fast delivery and well-packed.",buying the refill as the product is really great in coverage long lasting and provide a great matte finish while having it on works really well as a base foundation and well packed,buying refill great coverage long lasting provide great matte finish work well base foundation well packed,"['buying', 'refill', 'great', 'coverage', 'long', 'lasting', 'provide', 'great', 'matte', 'finish', 'work', 'well', 'base', 'foundation', 'well', 'packed']"
cushion,puilinyeep,5,positive,"{'Texture': 'good', 'Coverage': 'able to cover'}","Repeat ordered, good",repeat ordered good,repeat ordered good,"['repeat', 'ordered', 'good']"
cushion,s*****4,5,positive,{},"Many many times repurchase this cushion, cheap and good quality tqtq",many many times repurchase this cushion cheap and good quality tqtq,many many time repurchase cushion cheap good quality tqtq,"['many', 'many', 'time', 'repurchase', 'cushion', 'cheap', 'good', 'quality', 'tqtq']"
cushion,c*****n,5,positive,"{'Beauty Profile': 'acne prone skin', 'Packaging': 'good', 'Beauty Effect': 'natural finish, normal coverage effect'}",Good value of product,good value of product,good value,"['good', 'value']"
cushion,n*****.,5,positive,{},Received item with good condition and very good product 👌 ✨️ 👍,received item with good condition and very good product,good condition good,"['good', 'condition', 'good']"
cushion,shahiraatiqah05,5,positive,{},the items arrived safely and the packaging is safe. overall satisfied tysm,the items arrived safely and the packaging is safe overall satisfied tysm,item arrived safely safe overall satisfied tysm,"['item', 'arrived', 'safely', 'safe', 'overall', 'satisfied', 'tysm']"
cushion,m*****y,5,positive,{},"Item received in good condition! Fast delivery as well, thank youu 💕💕💕💕💕💕",in good condition as well thank youu,good condition well youu,"['good', 'condition', 'well', 'youu']"
cushion,i*****y,5,positive,{},I love this product repeatedly use for 3 years..,i love this product repeatedly use for years,love repeatedly year,"['love', 'repeatedly', 'year']"
cushion,bellechin88,5,positive,{},So cute and fast delivery!,so cute and,cute,['cute']
cushion,n*****6,5,positive,{},Tq for free gift spray pad. Received in good condition. Topup all the things 🤭,tq for free gift spray pad received in good condition topup all the things,free gift spray pad good condition topup thing,"['free', 'gift', 'spray', 'pad', 'good', 'condition', 'topup', 'thing']"
cushion,a*****1,5,positive,"{'Packaging': 'excellent...good condition', 'Beauty Effect': 'am using this for quite sometime..many times repeating orders..flawless..nice to wear..like it ..love it', 'Benefits': ""gooddd...nice to wear...affordable .just can't resist to buy this .smooth n flawless""}",Among the best product but at affordable price...,among the best product but at affordable price,among best affordable,"['among', 'best', 'affordable']"
cushion,jecinthaliew,5,positive,{},"The Skintific cushion gives a flawless, natural finish. It feels lightweight on the skin and lasts all day without caking. Great coverage and very hydrating!",the skintific cushion gives a flawless natural finish it feels lightweight on the skin and lasts all day without caking great coverage and very hydrating,cushion give flawless natural finish feel lightweight skin last day without caking great coverage hydrating,"['cushion', 'give', 'flawless', 'natural', 'finish', 'feel', 'lightweight', 'skin', 'last', 'day', 'without', 'caking', 'great', 'coverage', 'hydrating']"
cushion,s*****_,5,positive,{},fast delivery and can buy good product quality at a cheap price😍😍,and can buy good product quality at a cheap price,good quality cheap,"['good', 'quality', 'cheap']"
cushion,e*****n,5,positive,"{'User Tips': 'for baking, apply it with the puff then brush it away after a few minutes', 'Packaging': 'functional and and nice'}",very matte products and its suit my oily skin that always crack after 5 hours of applying makeup. such a life saver for me. love it,very matte products and its suit my oily skin that always crack after hours of applying makeup such a life saver for me love it,matte product suit oily skin always crack hour applying makeup life saver love,"['matte', 'product', 'suit', 'oily', 'skin', 'always', 'crack', 'hour', 'applying', 'makeup', 'life', 'saver', 'love']"
cushion,l*****i,5,positive,{},Fast delivery 🚚 received in good condition. Thank you seller.,received in good condition,good condition,"['good', 'condition']"
cushion,k*****n,5,positive,{},"The delivery of this product is very fast and the delivery fee is not expensive. Free delivery if you buy more. The size of the clothes I bought is just right, not too big or too small. The size given by the store is quite accurate. I bought it according to the size given by the store. The quality of the clothes is also very good and very comfortable. The fabrics of the clothes are very thick and not too thin or transparent.",the delivery of this product is very fast and the delivery fee is not expensive free delivery if you buy more the size of the clothes i bought is just right not too big or too small the size given by the store is quite accurate i bought it according to the size given by the store the quality of the clothes is also very good and very comfortable the fabrics of the clothes are very thick and not too thin or transparent,fast fee expensive free size clothes right big small size given store quite accurate according size given store quality clothes good comfortable fabric clothes thick thin transparent,"['fast', 'fee', 'expensive', 'free', 'size', 'clothes', 'right', 'big', 'small', 'size', 'given', 'store', 'quite', 'accurate', 'according', 'size', 'given', 'store', 'quality', 'clothes', 'good', 'comfortable', 'fabric', 'clothes', 'thick', 'thin', 'transparent']"
